0,0
1,1
2,2
3,3
4,4
5,5
6,6
7,7
8,8
9,9
10,10
11,11
12,12
13,13
14,14
15,15
14,16
14,17
14,18
14,19
14,20
14,21
16,22
17,23
14,24
18,25
14,26
19,27
20,28
21,29
22,30
23,31
16,32
24,33
14,34
14,35
14,36
25,37
14,38
14,39
26,40
27,41
16,42
28,43
29,44
30,45
31,46
32,47
33,48
14,49
34,50
35,51
36,52
34,53
37,54
34,55
12,56
34,57
38,58
39,59
40,60
41,61
42,62
43,63
44,64
45,65
46,66
47,67
48,68
49,69
50,70
51,71
52,72
12,73
14,74
53,75
54,76
55,77
14,78
56,79
12,80
57,81
14,82
58,83
59,84
60,85
61,86
62,87
63,88
64,89
65,90
14,92
66,91
45,93
67,94
1,95
68,96
69,97
70,98
71,99
72,100
40,101
39,102
73,103
74,104
39,105
75,106
76,107
77,108
78,109
79,110
80,111
81,112
82,113
83,114
84,115
14,116
85,117
86,118
87,119
88,120
89,121
90,122
91,123
92,124
93,125
94,126
95,127
96,128
97,129
98,130
99,131
100,132
101,133
102,134
91,135
103,136
104,137
79,138
105,139
81,140
106,141
107,142
108,143
102,144
109,145
110,146
111,147
112,148
79,149
113,150
114,151
79,152
115,153
116,154
117,155
118,156
119,157
120,158
121,159
122,160
123,161
124,162
125,163
126,164
127,165
127,166
128,167
129,168
39,169
130,170
131,171
132,172
133,173
134,174
79,175
135,176
136,177
137,178
7,179
138,180
139,181
140,182
141,183
45,184
142,185
132,186
122,187
143,188
144,189
145,190
146,191
48,192
147,193
148,194
149,195
79,196
150,197
151,198
152,199
153,200
154,201
155,202
156,203
39,204
157,205
14,206
88,207
158,208
159,209
160,210
136,211
161,212
162,213
163,214
164,215
165,216
166,217
147,218
167,219
14,220
168,221
161,222
14,223
169,224
14,225
77,226
170,227
171,228
172,229
173,230
174,231
125,232
120,233
39,234
14,235
175,236
176,237
77,238
177,239
178,240
179,241
180,242
179,243
125,244
125,245
181,246
125,247
179,248
182,249
183,250
125,251
125,252
125,253
125,254
184,255
125,256
185,257
186,258
125,259
125,260
187,261
188,262
125,263
189,264
190,265
191,266
192,267
193,268
125,269
125,270
194,271
195,272
125,273
125,274
196,275
197,276
125,277
125,278
179,279
198,280
199,281
200,282
201,283
179,284
202,285
198,286
179,287
203,288
114,289
179,290
6,291
204,292
205,293
112,294
206,295
151,296
207,297
208,298
106,299
