1,2155
1,3497
1,5612
1,8726
1,9002
1,27734
1,35741
1,35742
1,49010
1,57769
1,65513
1,66182
1,92477
1,92623
1,93270
1,93489
1,98033
1,103192
1,110729
1,115659
1,118259
1,120548
1,121871
1,122186
1,122212
1,122489
1,123889
1,123915
1,124281
1,124780
1,124912
1,125174
1,125970
1,127261
1,127795
1,128253
1,128538
1,128834
1,128883
1,129221
1,129698
1,130301
1,130998
1,131368
1,132035
1,137971
3,3477
3,4518
3,5612
3,6723
3,9485
3,26689
3,56251
3,56758
3,59352
3,79584
3,90952
3,93270
3,96135
3,99342
3,99343
3,99344
3,99345
3,118259
3,120348
3,120443
3,120635
3,120694
3,121104
3,122241
3,122251
3,122398
3,123417
3,124678
3,124890
3,125221
3,125462
3,125795
3,127199
3,127627
3,127675
3,127772
3,128178
3,129373
3,129795
3,129828
3,129896
3,130692
3,131287
3,131408
3,134262
3,134782
3,135724
0,3477
0,5612
0,9002
0,9296
0,27734
0,51202
0,56758
0,56987
0,56988
0,57769
0,59661
0,93270
0,93489
0,98646
0,98855
0,99008
0,120548
0,120635
0,120648
0,120697
0,120797
0,121651
0,121871
0,121973
0,122134
0,122344
0,122489
0,122529
0,122735
0,122930
0,122969
0,123431
0,123659
0,123754
0,123915
0,123923
0,123965
0,124281
0,124414
0,124780
0,125174
0,125180
0,125221
0,125462
0,125678
0,126344
0,126570
0,126946
0,127105
0,127261
0,127342
0,127597
0,127799
0,128083
0,128253
0,128346
0,128433
0,128463
0,128538
0,128834
0,128837
0,128899
0,129221
0,129835
0,129896
0,130301
0,130405
0,130998
0,131017
0,132466
0,134827
0,135028
0,135158
0,136353
2,2969
2,3718
2,3744
2,4040
2,4518
2,8621
2,8846
2,9002
2,10331
2,51529
2,57769
2,58421
2,58578
2,59541
2,59729
2,59889
2,93489
2,111388
2,120355
2,120548
2,120697
2,120741
2,120965
2,120993
2,121871
2,122037
2,122241
2,122489
2,122834
2,123250
2,123649
2,123915
2,124281
2,124633
